Bootcamp Course,Bootcamp Format,Bootcamp Year,Campus - Timezone,Drop,Drop Reason,how did you hear about us?,Person Account: Gender,Stage Duration,Paid Deposit,Scholarship,Discount,Time Conversion - days,Time between Created Date and Start Date - days,Discount(%),Creater Month,Creater Quarter
WD,PT,2020,MAD,0,Not specified,IronhackEvent,Male,253.0,0,0,1,11,38,0.26,3,1
WD,FT,2017,MIA,0,Not specified,switchup,Male,1250.0,0,0,0,454,1,0.0,7,3
WD,FT,2020,MAD,0,Not specified,Referral,Male,315.0,0,0,0,75,67,0.15000000000000002,1,1
WD,PT,2018,PAR,0,Not specified,IronhackEvent,Male,893.0,0,0,0,32,81,0.0,6,2
WD,FT,2017,MIA,0,Not specified,Social Media,Female,1250.0,0,0,1,12,1,0.08999999999999997,7,3
UX,FT,2020,MIA,0,Not specified,Social Media,Female,281.0,0,0,0,36,35,0.0,2,1
WD,FT,2020,MIA,0,Not specified,Social Media,Female,309.0,0,0,0,46,277,0.0,1,1
WD,PT,2018,PAR,0,Not specified,IronhackEvent,Male,893.0,0,0,0,32,81,0.0,6,2
DA,FT,2020,MAD,0,Not specified,other,Male,358.0,1,0,0,219,246,0.0,5,2
WD,FT,2017,PAR,0,Not specified,Social Media,Female,1250.0,0,0,0,11,-89,0.0,7,3
DA,FT,2020,MEX,0,Not specified,Social Media,Male,285.0,0,0,0,74,66,0.0,1,1
WD,FT,2018,SAO,0,Not specified,newspaperOrMagazine,Male,893.0,0,0,0,84,108,0.0,6,2
UX,PT,2019,MAD,0,Not specified,IronhackEvent,Female,732.0,0,0,0,159,467,0.0,7,3
UX,FT,2017,PAR,0,Not specified,Referral,Female,1250.0,0,0,0,20,108,0.0,7,3
DA,FT,2020,MIA,0,Not specified,Not specified,Male,309.0,0,0,0,41,-1,0.0,1,1
WD,FT,2018,SAO,0,Not specified,Referral,Male,893.0,0,0,0,1,108,0.0,6,2
UX,FT,2020,BCN,0,Not specified,Social Media,Male,265.0,0,0,0,0,224,0.0,2,1
WD,FT,2017,MAD,0,Not specified,Social Media,Female,1250.0,0,0,1,10,38,0.38,7,3
WD,FT,2017,MIA,0,Not specified,Referral,Female,1362.0,1,0,1,31,164,0.09999999999999998,3,1
WD,FT,2020,RMT-Europe,0,Not specified,Referral,Female,246.0,0,0,1,4,9,0.09999999999999998,3,1
WD,PT,2018,MIA,0,Not specified,Referral,Male,893.0,0,0,1,161,115,0.08999999999999997,6,2
WD,PT,2019,BCN,0,Not specified,other,Female,732.0,1,0,1,123,320,0.19999999999999996,7,3
WD,FT,2017,PAR,0,Not specified,Social Media,Female,1250.0,0,0,0,19,-89,0.0,7,3
WD,PT,2017,MIA,0,Not specified,Social Media,Female,1506.0,0,0,1,189,84,0.08999999999999997,10,4
UX,FT,2020,AMS,0,Not specified,Social Media,Female,315.0,0,0,0,70,27,0.0,1,1
WD,FT,2018,SAO,0,Not specified,newspaperOrMagazine,Male,893.0,0,0,0,83,108,0.0,6,2
WD,FT,2020,MIA,0,Not specified,Referral,Female,280.0,1,0,1,98,265,0.09999999999999998,11,4
WD,FT,2018,SAO,0,Not specified,other,Male,893.0,0,0,0,163,108,0.0,6,2
DA,FT,2019,BCN,0,Not specified,Social Media,Female,551.0,0,0,0,319,466,0.0,7,3
UX,FT,2020,MIA,1,Personal matters,google,Female,302.0,1,0,0,31,-15,0.0,9,3
WD,FT,2020,BER,0,Not specified,Social Media,Female,302.0,0,0,0,70,62,0.15000000000000002,1,1
WD,FT,2018,SAO,0,Not specified,Social Media,Male,893.0,0,0,0,81,108,0.0,6,2
WD,FT,2019,AMS,0,Not specified,quora,Male,723.0,1,0,0,259,231,0.0,12,4
DA,FT,2021,BER,0,Not specified,Social Media,Male,27.0,1,0,1,238,593,0.28,3,1
UX,FT,2017,MAD,0,Not specified,google,Female,1250.0,0,0,0,249,38,0.0,7,3
WD,FT,2018,MIA,0,Not specified,Referral,Female,1015.0,1,0,1,219,252,0.09999999999999998,2,1
DA,FT,2020,BCN,0,Not specified,newspaperOrMagazine,Male,302.0,0,0,0,70,69,0.15000000000000002,1,1
WD,FT,2018,SAO,0,Not specified,newspaperOrMagazine,Male,893.0,0,0,0,163,108,0.0,6,2
WD,FT,2019,BCN,0,Not specified,quora,Male,723.0,0,0,0,67,107,0.0,12,4
WD,FT,2020,BER,0,Not specified,Social Media,Male,253.0,0,0,0,164,227,0.0,10,4
WD,FT,2017,MAD,0,Not specified,Social Media,Male,1250.0,0,0,0,20,38,0.0,7,3
UX,FT,2020,PAR,0,Not specified,Referral,Female,299.0,0,0,0,70,62,0.15000000000000002,1,1
WD,FT,2018,SAO,0,Not specified,newspaperOrMagazine,Male,893.0,0,0,0,163,108,0.0,6,2
WD,FT,2019,BCN,0,Not specified,Social Media,Male,723.0,1,0,0,228,107,0.0,12,4
WD,FT,2020,PAR,0,Not specified,google,Female,272.0,0,0,0,32,24,0.15000000000000002,2,1
UX,FT,2020,SAO,1,COVID-19,google,Female,301.0,1,0,1,349,90,0.14,11,4
UX,FT,2021,MEX,0,Not specified,courseReport,Female,229.0,1,1,0,93,650,0.26,1,1
WD,FT,2018,SAO,0,Not specified,Social Media,Male,893.0,0,0,0,163,108,0.0,6,2
UX,FT,2019,MIA,0,Not specified,google,Female,722.0,0,0,0,71,18,0.0,12,4
DA,PT,2020,BCN,0,Not specified,Social Media,Male,265.0,0,0,0,46,123,0.0,2,1
WD,FT,2017,PAR,0,Not specified,google,Male,1238.0,0,0,1,61,-101,0.15000000000000002,7,3
UX,FT,2020,BER,0,Not specified,google,Female,253.0,0,0,0,69,62,0.15000000000000002,1,1
WD,FT,2019,MIA,0,Not specified,Referral,Male,537.0,1,0,1,319,464,0.08999999999999997,6,2
WD,FT,2019,SAO,0,Not specified,newspaperOrMagazine,Male,722.0,0,0,0,11,196,0.0,12,4
WD,PT,2020,MAD,0,Not specified,google,Male,288.0,0,0,0,0,92,0.15000000000000002,1,1
UX,FT,2017,BCN,0,Not specified,other,Male,1238.0,0,0,0,12,26,0.0,7,3
WD,FT,2018,MIA,0,Not specified,Application form,Male,1149.0,1,0,0,134,172,0.0,10,4
WD,FT,2020,BCN,0,Not specified,google,Male,441.0,1,0,0,17,127,0.0,9,3
WD,FT,2018,SAO,0,Not specified,newspaperOrMagazine,Male,893.0,0,0,0,84,108,0.0,6,2
WD,PT,2019,MAD,0,Not specified,IronhackEvent,Male,722.0,0,0,0,2,35,0.0,12,4
WD,PT,2020,MAD,0,Not specified,google,Male,299.0,1,0,0,85,159,0.15000000000000002,11,4
WD,FT,2020,MAD,0,Not specified,Not specified,Male,319.0,0,0,0,129,59,0.15000000000000002,1,1
WD,FT,2019,MEX,0,Not specified,Referral,Male,893.0,0,0,0,161,200,0.0,6,2
WD,PT,2019,SAO,0,Not specified,google,Male,722.0,0,0,0,11,35,0.0,12,4
DA,FT,2020,MAD,0,Not specified,other,Female,334.0,1,0,1,335,405,0.24,2,1
WD,FT,2018,BCN,0,Not specified,google,Male,1065.0,0,0,0,61,-135,0.0,8,3
UX,FT,2018,BCN,0,Not specified,Social Media,Male,868.0,1,0,0,76,90,0.0,7,3
WD,FT,2020,MAD,0,Not specified,Not specified,Female,319.0,0,0,0,129,59,0.15000000000000002,1,1
WD,FT,2018,SAO,0,Not specified,google,Male,893.0,0,0,0,81,108,0.0,6,2
UX,FT,2019,LIS,0,Not specified,Social Media,Female,722.0,0,0,0,28,154,0.0,12,4
UX,FT,2021,MAD,0,Not specified,google,Male,197.0,1,0,0,39,690,0.0,12,4
UX,FT,2017,MAD,0,Not specified,Social Media,Male,1237.0,0,0,0,501,25,0.0,7,3
UX,FT,2020,MAD,0,Not specified,Not specified,Male,319.0,0,0,0,129,59,0.15000000000000002,1,1
WD,FT,2018,SAO,0,Not specified,Social Media,Male,893.0,0,0,0,83,108,0.0,6,2
UX,FT,2019,MAD,0,Not specified,Not specified,Prefer not to disclose,722.0,1,0,0,31,91,0.0,12,4
WD,FT,2018,SAO,0,Not specified,Social Media,Male,896.0,0,0,0,166,111,0.0,6,2
WD,FT,2020,MAD,0,Not specified,Social Media,Male,257.0,0,0,0,0,3,0.0,1,1
WD,PT,2020,BCN,0,Not specified,other,Female,246.0,0,0,0,263,431,0.0,4,2
WD,FT,2017,BCN,0,Not specified,other,Male,1237.0,0,0,0,91,88,0.0,7,3
DA,PT,2020,SAO,0,Not specified,Social Media,Male,468.0,0,0,1,81,420,0.19999999999999996,6,2
WD,FT,2020,MAD,0,Not specified,Social Media,Male,282.0,0,0,0,129,59,0.15000000000000002,1,1
WD,PT,2018,PAR,0,Not specified,Social Media,Male,883.0,0,0,0,0,11,0.0,9,3
UX,FT,2019,MEX,1,Can not afford the payment,IronhackEvent,Female,532.0,0,0,1,185,70,0.010000000000000009,12,4
WD,FT,2020,BCN,0,Not specified,newspaper_or_magazine,Female,350.0,0,0,0,233,246,0.0,5,2
WD,FT,2017,BCN,0,Not specified,Social Media,Female,1237.0,0,0,1,71,88,0.15000000000000002,7,3
WD,FT,2018,PAR,0,Not specified,other,Male,924.0,1,0,1,29,-21,0.13,5,2
WD,FT,2020,MAD,0,Not specified,Not specified,Female,319.0,0,0,0,129,59,0.15000000000000002,1,1
WD,FT,2020,BER,0,Not specified,Social Media,Male,253.0,0,0,0,172,235,0.0,10,4
WD,FT,2019,SAO,0,Not specified,Application form,Male,722.0,0,0,0,196,196,0.0,12,4
WD,FT,2017,MAD,0,Not specified,other,Male,1294.0,1,0,0,22,82,0.0,5,2
UX,PT,2017,MAD,0,Not specified,Social Media,Male,1237.0,0,0,0,236,142,0.0,7,3
UX,FT,2020,MAD,0,Not specified,Not specified,Female,319.0,0,0,0,129,59,0.15000000000000002,1,1
WD,PT,2019,MIA,0,Not specified,Referral,Female,722.0,0,0,0,32,154,0.0,12,4
DA,FT,2020,BCN,0,Not specified,newspaper_or_magazine,Male,384.0,1,0,0,28,81,0.0,10,4
WD,FT,2020,MAD,0,Not specified,Not specified,Female,319.0,0,0,0,129,59,0.15000000000000002,1,1
WD,FT,2019,AMS,0,Not specified,switchup,Male,722.0,1,0,0,35,189,0.0,12,4
WD,PT,2017,MAD,0,Not specified,Referral,Male,1217.0,0,0,0,186,46,0.0,9,3
UX,PT,2019,MIA,0,Not specified,Social Media,Female,448.0,0,0,0,28,62,0.0,8,3
WD,FT,2020,MAD,0,Not specified,Not specified,Female,319.0,0,0,0,129,59,0.15000000000000002,1,1
UX,FT,2019,PAR,0,Not specified,PoleEmploi,Male,722.0,1,0,1,230,42,0.32999999999999996,12,4
WD,FT,2020,BCN,0,Not specified,newspaperOrMagazine,Female,265.0,0,0,0,72,162,0.0,1,1
WD,FT,2018,PAR,0,Not specified,switchup,Male,1217.0,0,0,0,81,327,0.0,9,3
WD,FT,2020,BER,0,Not specified,google,Male,271.0,0,0,0,71,63,0.15000000000000002,1,1
UX,FT,2020,MAD,0,Not specified,Not specified,Male,319.0,0,0,0,129,59,0.15000000000000002,1,1
WD,FT,2019,MAD,0,Not specified,Referral,Male,722.0,0,0,1,46,196,0.16000000000000003,12,4
UX,FT,2020,PAR,0,Not specified,IronhackEvent,Female,196.0,0,0,0,1003,600,0.0,10,4
UX,FT,2020,MAD,0,Not specified,Not specified,Male,319.0,0,0,0,129,59,0.15000000000000002,1,1
WD,FT,2018,BCN,0,Not specified,courseReport,Male,877.0,1,0,0,10,36,0.0,7,3
DA,PT,2020,MAD,0,Not specified,IronhackEvent,Male,260.0,0,0,1,12,39,0.26,3,1
WD,FT,2018,MIA,0,Not specified,Referral,Female,926.0,0,0,0,33,78,0.0,5,2
WD,FT,2020,MAD,0,Not specified,Not specified,Male,319.0,0,0,0,129,59,0.15000000000000002,1,1
WD,FT,2019,MIA,0,Not specified,Social Media,Male,722.0,0,0,0,43,293,0.0,12,4
WD,PT,2018,PAR,0,Not specified,IronhackEvent,Male,885.0,0,0,0,9,73,0.0,7,3
WD,FT,2017,BCN,0,Not specified,newspaperOrMagazine,Male,1217.0,1,0,0,18,38,0.0,9,3
WD,FT,2020,MAD,0,Not specified,Not specified,Female,319.0,0,0,0,129,59,0.15000000000000002,1,1
DA,FT,2019,LIS,0,Not specified,Social Media,Male,709.0,0,0,0,17,343,0.0,12,4
DA,FT,2020,PAR,0,Not specified,IronhackEvent,Male,172.0,0,0,0,0,87,0.0,5,2
WD,FT,2017,BCN,0,Not specified,Social Media,Female,1217.0,0,0,1,41,38,0.15000000000000002,9,3
UX,FT,2020,PAR,0,Not specified,other,Male,235.0,0,0,0,0,76,0.0,3,1
UX,FT,2020,MAD,0,Not specified,Not specified,Male,319.0,0,0,0,129,59,0.15000000000000002,1,1
WD,FT,2018,SAO,0,Not specified,Social Media,Male,883.0,0,0,0,61,38,0.0,9,3
WD,PT,2019,SAO,0,Not specified,Social Media,Male,709.0,0,0,0,306,93,0.0,12,4
WD,FT,2017,BCN,0,Not specified,Social Media,Male,1217.0,0,0,0,41,38,0.0,9,3
UX,FT,2020,BCN,0,Not specified,other,Female,84.0,0,0,0,0,41,0.0,8,3
UX,FT,2020,MAD,0,Not specified,Not specified,Male,319.0,0,0,0,129,59,0.15000000000000002,1,1
WD,FT,2018,SAO,0,Not specified,Social Media,Male,883.0,0,0,0,63,38,0.0,9,3
DA,FT,2019,MEX,0,Not specified,Social Media,Female,709.0,0,0,0,52,39,0.0,12,4
WD,PT,2021,MAD,0,Not specified,Referral,Female,4.0,0,0,1,0,692,0.09999999999999998,1,1
UX,FT,2020,MAD,0,Not specified,Not specified,Female,319.0,0,0,0,129,59,0.15000000000000002,1,1
WD,FT,2019,LIS,0,Not specified,Social Media,Male,709.0,0,0,0,19,78,0.0,12,4
WD,FT,2020,MIA,0,Not specified,Referral,Female,245.0,1,0,1,63,96,0.09999999999999998,5,2
WD,FT,2017,MAD,0,Not specified,Blog,Male,1217.0,0,0,0,186,38,0.0,9,3
WD,FT,2020,MIA,0,Not specified,Social Media,Male,391.0,1,1,0,16,84,0.32999999999999996,10,4
UX,FT,2020,MAD,0,Not specified,Not specified,Male,319.0,0,0,0,129,59,0.15000000000000002,1,1
DA,FT,2019,MEX,0,Not specified,newspaperOrMagazine,Male,536.0,0,0,0,99,122,0.0,9,3
UX,PT,2019,MEX,0,Not specified,Social Media,Female,709.0,0,0,1,245,94,0.010000000000000009,12,4
WD,FT,2016,MIA,0,Not specified,Not specified,Prefer not to disclose,1551.0,0,0,1,15,-17053,0.050000000000000044,9,3
WD,FT,2017,MIA,0,Not specified,Referral,Male,1212.0,1,0,0,34,-186,0.0,8,3
WD,FT,2019,LIS,0,Not specified,google,Female,502.0,1,0,1,109,115,0.09999999999999998,6,2
UX,FT,2020,MAD,0,Not specified,Not specified,Female,319.0,0,0,0,129,59,0.15000000000000002,1,1
DA,FT,2019,MEX,0,Not specified,newspaperOrMagazine,Male,748.0,0,0,0,24,125,0.0,11,4
WD,FT,2019,SAO,0,Not specified,Social Media,Male,709.0,0,0,0,18,183,0.0,12,4
UX,FT,2017,MIA,0,Not specified,other,Male,1483.0,0,0,1,91,119,0.08999999999999997,11,4
WD,FT,2017,BCN,0,Not specified,Referral,Male,1217.0,0,0,0,14,38,0.0,9,3
DA,FT,2019,MAD,0,Not specified,other,Male,449.0,0,0,0,54,89,0.0,7,3
UX,FT,2020,MAD,0,Not specified,Not specified,Male,319.0,0,0,0,129,59,0.15000000000000002,1,1
WD,PT,2018,PAR,0,Not specified,IronhackEvent,Male,883.0,0,0,1,0,11,0.13,9,3
WD,FT,2019,LIS,0,Not specified,Referral,Female,540.0,0,0,1,306,78,0.25,12,4
WD,FT,2016,MIA,0,Not specified,Referral,Prefer not to disclose,1551.0,1,0,1,6,-17053,0.09999999999999998,9,3
UX,FT,2020,MAD,0,Not specified,Not specified,Male,319.0,0,0,0,129,59,0.15000000000000002,1,1
WD,FT,2019,LIS,0,Not specified,Referral,Female,256.0,0,0,0,31,193,0.0,5,2
UX,FT,2017,MAD,0,Not specified,Social Media,Female,1193.0,1,0,1,225,249,1.38,2,1
WD,FT,2017,MIA,0,Not specified,google,Male,1206.0,0,0,1,3,-191,0.08999999999999997,8,3
WD,FT,2019,MAD,0,Not specified,Referral,Male,621.0,1,0,1,0,144,0.30000000000000004,3,1
WD,FT,2020,MAD,0,Not specified,Not specified,Male,319.0,0,0,0,129,59,0.15000000000000002,1,1
WD,FT,2019,MEX,0,Not specified,Social Media,Male,709.0,0,0,0,245,15,0.0,12,4
DA,FT,2019,MAD,0,Not specified,Referral,Female,678.0,0,0,0,1,-26,0.0,1,1
WD,FT,2020,PAR,0,Not specified,Referral,Male,274.0,0,0,0,63,191,0.0,1,1
UX,FT,2020,MAD,0,Not specified,Not specified,Female,319.0,0,0,0,129,59,0.15000000000000002,1,1
WD,FT,2018,BCN,0,Not specified,Social Media,Male,883.0,1,0,1,12,45,0.15000000000000002,9,3
DA,PT,2019,MAD,0,Not specified,Referral,Female,474.0,0,0,0,74,96,0.0,7,3
WD,FT,2020,MAD,0,Not specified,IronhackEvent,Female,314.0,0,0,0,64,56,0.15000000000000002,1,1
UX,PT,2019,MAD,0,Not specified,Referral,Female,709.0,0,0,0,308,296,0.0,12,4
WD,FT,2017,MAD,0,Not specified,Referral,Male,1221.0,0,0,0,101,161,0.0,5,2
WD,PT,2017,MAD,0,Not specified,Referral,Male,1209.0,1,0,0,33,68,0.0,8,3
WD,FT,2020,MIA,0,Not specified,google,Male,309.0,0,0,0,64,192,0.0,1,1
UX,PT,2018,BCN,0,Not specified,Referral,Female,959.0,1,0,1,0,182,0.09999999999999998,4,2
WD,FT,2019,MAD,0,Not specified,Social Media,Male,708.0,0,0,0,213,92,0.0,12,4
WD,FT,2018,MAD,0,Not specified,Social Media,Female,1209.0,0,0,1,67,349,0.15000000000000002,8,3
WD,PT,2019,MAD,0,Not specified,Referral,Female,487.0,1,0,1,34,97,0.09999999999999998,7,3
WD,PT,2020,MAD,0,Not specified,Referral,Male,279.0,0,0,0,64,91,0.15000000000000002,1,1
WD,FT,2019,MAD,0,Not specified,other,Female,959.0,1,0,1,3,433,0.09999999999999998,4,2
WD,PT,2019,LIS,0,Not specified,Social Media,Male,708.0,0,0,1,32,260,0.20999999999999996,12,4
WD,FT,2018,BCN,0,Not specified,other,Male,1209.0,0,0,1,39,214,0.54,8,3
WD,FT,2020,BCN,0,Not specified,Referral,Female,180.0,1,0,1,284,245,0.17000000000000004,1,1
WD,FT,2018,MIA,0,Not specified,other,Male,981.0,0,0,0,83,275,0.0,2,1
UX,PT,2017,MAD,0,Not specified,Referral,Female,1209.0,0,0,1,36,114,0.07999999999999996,8,3
DA,FT,2019,LIS,0,Not specified,switchup,Female,421.0,1,0,1,27,33,0.09999999999999998,9,3
DA,FT,2020,LIS,0,Not specified,Social Media,Male,284.0,0,0,0,64,154,0.0,1,1
WD,PT,2019,LIS,0,Not specified,other,Male,708.0,0,0,1,4,260,0.20999999999999996,12,4
WD,FT,2018,MIA,0,Not specified,google,Male,917.0,0,0,0,62,99,0.0,5,2
DA,FT,2019,BER,0,Not specified,switchup,Female,410.0,0,0,0,39,28,0.0,9,3
WD,FT,2020,MEX,0,Not specified,Social Media,Male,286.0,0,0,0,64,56,0.0,1,1
WD,FT,2018,PAR,0,Not specified,Referral,Male,959.0,0,0,1,50,33,0.13,4,2
DA,FT,2019,BCN,0,Not specified,newspaperOrMagazine,Male,708.0,0,0,0,244,56,0.0,12,4
WD,FT,2018,MAD,0,Not specified,Social Media,Male,1122.0,0,0,0,117,330,0.0,12,4
WD,FT,2018,PAR,0,Not specified,Referral,Male,1209.0,0,0,0,68,349,0.0,8,3
WD,FT,2020,LIS,0,Not specified,google,Male,315.0,1,0,1,215,43,0.21999999999999997,3,1
UX,FT,2020,MEX,0,Not specified,Referral,Female,298.0,0,0,0,64,56,0.0,1,1
WD,FT,2018,PAR,0,Not specified,Referral,Male,959.0,0,0,1,3,14,0.13,4,2
WD,FT,2018,SAO,0,Not specified,Social Media,Male,870.0,0,0,0,60,84,0.0,7,3
WD,FT,2018,MAD,0,Not specified,Referral,Male,1119.0,0,0,0,118,259,0.0,11,4
UX,PT,2020,PAR,0,Not specified,other,Female,314.0,0,0,0,0,34,0.0,1,1
WD,FT,2018,BCN,0,Not specified,other,Female,959.0,1,0,1,72,118,0.09999999999999998,4,2
WD,FT,2019,PAR,0,Not specified,Referral,Male,732.0,1,0,1,329,249,0.06999999999999995,7,3
WD,FT,2020,MAD,0,Not specified,google,Male,261.0,1,0,0,26,-48,0.0,2,1
DA,PT,2020,PAR,0,Not specified,other,Female,312.0,0,0,0,0,39,0.0,1,1
UX,FT,2018,MAD,0,Not specified,Referral,Male,1077.0,1,0,1,95,33,0.15000000000000002,12,4
WD,FT,2017,MIA,0,Not specified,IronhackEvent,Female,1209.0,0,0,1,34,-188,0.08999999999999997,8,3
UX,FT,2020,PAR,0,Not specified,other,Female,312.0,0,0,0,64,56,0.15000000000000002,1,1
UX,FT,2018,BCN,0,Not specified,Social Media,Female,959.0,0,0,0,128,196,0.0,4,2
WD,FT,2019,BCN,0,Not specified,courseReport,Male,869.0,0,0,0,78,343,0.0,7,3
WD,FT,2018,MAD,0,Not specified,Referral,Male,1054.0,0,0,0,62,59,0.0,1,1
WD,FT,2017,MIA,0,Not specified,IronhackEvent,Female,1210.0,0,0,0,40,-187,0.0,8,3
DA,FT,2020,MAD,0,Not specified,Referral,Male,285.0,0,0,0,61,53,0.15000000000000002,1,1
UX,FT,2020,MIA,0,Not specified,other,Male,278.0,0,0,0,88,87,0.0,1,1
WD,FT,2018,PAR,0,Not specified,google,Male,823.0,1,0,1,92,97,0.13,7,3
DA,PT,2020,MEX,0,Not specified,Social Media,Male,287.0,0,0,0,61,53,0.0,1,1
WD,PT,2018,MAD,0,Not specified,Referral,Male,869.0,0,0,0,35,-105,0.0,7,3
UX,FT,2020,BER,0,Not specified,google,Female,293.0,1,0,0,27,59,0.15000000000000002,1,1
DA,FT,2020,PAR,0,Not specified,Social Media,Male,271.0,0,0,0,37,165,0.0,2,1
DA,FT,2020,BER,1,Not specified,other,Male,288.0,1,0,1,28,263,0.28,1,1
UX,PT,2019,MAD,0,Not specified,Referral,Female,733.0,0,0,1,476,497,0.15000000000000002,6,2
UX,FT,2018,PAR,0,Not specified,other,Male,869.0,0,0,0,37,84,0.0,7,3
WD,FT,2020,PAR,0,Not specified,other,Female,274.0,0,0,1,0,24,0.24,2,1
UX,FT,2017,MIA,0,Not specified,other,Female,1194.0,1,0,0,283,287,0.0,1,1
DA,FT,2020,MIA,0,Not specified,Social Media,Female,328.0,0,0,0,12,32,0.0,12,4
WD,FT,2018,BCN,0,Not specified,other,Female,959.0,1,0,1,3,146,0.22999999999999998,4,2
UX,PT,2020,SAO,0,Not specified,other,Male,337.0,1,0,1,0,61,0.41000000000000003,6,2
WD,FT,2017,BCN,0,Not specified,switchup,Female,1194.0,0,0,1,255,280,0.15000000000000002,1,1
WD,FT,2020,SAO,0,Not specified,Referral,Male,323.0,0,0,0,117,145,0.0,9,3
UX,FT,2020,BCN,0,Not specified,other,Male,355.0,1,0,0,282,307,0.0,3,1
UX,FT,2018,MAD,0,Not specified,other,Female,959.0,1,0,0,21,118,0.0,4,2
UX,PT,2018,MAD,0,Not specified,Referral,Male,869.0,0,0,0,35,-105,0.0,7,3
DA,PT,2020,MIA,1,Changed my mind,Referral,Female,239.0,1,0,1,276,68,0.09999999999999998,3,1
UX,PT,2017,BCN,0,Not specified,other,Male,1194.0,0,0,0,252,334,0.0,1,1
WD,FT,2020,SAO,0,Not specified,Referral,Male,271.0,1,0,1,280,-52,0.25,2,1
UX,FT,2018,BCN,0,Not specified,Referral,Female,1119.0,0,0,0,246,356,0.0,11,4
WD,FT,2017,MIA,0,Not specified,courseReport,Male,1364.0,1,0,0,34,75,0.0,3,1
WD,FT,2018,PAR,0,Not specified,Social Media,Female,1194.0,0,0,0,60,569,0.0,1,1
DA,PT,2020,MEX,0,Not specified,Social Media,Female,280.0,1,0,1,33,53,0.08999999999999997,1,1
UX,FT,2018,PAR,0,Not specified,google,Male,1119.0,0,0,0,15,259,0.0,11,4
WD,FT,2018,SAO,0,Not specified,google,Male,869.0,0,0,0,59,84,0.0,7,3
WD,FT,2017,MAD,0,Not specified,Social Media,Male,1194.0,0,0,1,428,280,10.23,1,1
WD,FT,2018,PAR,0,Not specified,Referral,Male,825.0,0,0,0,138,158,0.0,5,2
UX,FT,2018,BCN,0,Not specified,Referral,Female,1119.0,0,0,0,320,75,0.0,11,4
WD,FT,2018,SAO,0,Not specified,Social Media,Male,869.0,0,0,0,109,84,0.0,7,3
WD,FT,2019,MAD,0,Not specified,other,Male,727.0,0,0,0,40,96,0.0,12,4
WD,FT,2017,MAD,0,Not specified,Social Media,Female,1194.0,0,0,0,60,280,0.0,1,1
UX,PT,2019,MAD,0,Not specified,Referral,Female,474.0,0,0,1,313,314,0.19999999999999996,12,4
WD,PT,2017,BCN,0,Not specified,other,Female,1194.0,0,0,1,289,288,0.13,1,1
WD,FT,2019,PAR,0,Not specified,Referral,Male,778.0,1,0,1,24,252,0.09999999999999998,10,4
WD,FT,2020,MEX,1,Personal matters,Not specified,Prefer not to disclose,384.0,1,0,0,10,204,0.0,11,4
WD,FT,2018,MAD,0,Not specified,Social Media,Male,1119.0,0,0,0,118,259,0.0,11,4
WD,FT,2018,BER,0,Not specified,Social Media,Male,869.0,0,0,1,21,18,0.07999999999999996,7,3
DA,FT,2020,BER,0,Not specified,google,Male,253.0,0,0,0,15,207,0.0,3,1
UX,FT,2020,BER,0,Not specified,Social Media,Male,253.0,0,0,0,184,247,0.0,9,3
WD,PT,2019,MIA,0,Not specified,Not specified,Female,544.0,0,0,0,33,-46,0.0,4,2
WD,FT,2018,MIA,0,Not specified,switchup,Male,1118.0,1,0,0,27,67,0.0,11,4
WD,FT,2018,MAD,0,Not specified,Social Media,Male,869.0,1,0,0,3,28,0.0,7,3
WD,FT,2017,PAR,0,Not specified,google,Male,1174.0,0,0,0,33,-165,0.0,9,3
WD,FT,2020,LIS,0,Not specified,Referral,Male,267.0,0,0,0,39,52,0.15000000000000002,2,1
WD,PT,2018,MEX,0,Not specified,google,Male,1118.0,0,0,1,197,158,0.14,11,4
UX,PT,2018,MEX,0,Not specified,Social Media,Male,869.0,0,0,1,3,-164,0.030000000000000027,7,3
WD,FT,2016,BCN,0,Not specified,other,Female,1864.0,0,0,0,323,660,0.0,1,1
UX,FT,2017,MAD,0,Not specified,other,Female,1174.0,0,0,0,173,25,0.0,9,3
UX,FT,2019,AMS,0,Not specified,switchup,Male,853.0,0,0,0,72,159,0.0,8,3
WD,FT,2020,MAD,1,Personal matters,Referral,Male,277.0,1,0,0,93,168,0.0,3,1
UX,FT,2017,MAD,0,Not specified,other,Female,1174.0,0,0,0,173,25,0.0,9,3
WD,FT,2018,MEX,0,Not specified,Social Media,Male,1118.0,0,0,1,105,355,0.14,11,4
UX,FT,2018,MAD,0,Not specified,Referral,Male,853.0,1,0,0,15,75,0.0,8,3
WD,FT,2018,MAD,0,Not specified,Referral,Female,1174.0,0,0,1,173,314,0.07999999999999996,9,3
DA,FT,2019,LIS,0,Not specified,google,Female,721.0,0,0,0,349,355,0.0,12,4
UX,FT,2018,PAR,0,Not specified,Social Media,Female,1118.0,0,0,0,26,258,0.0,11,4
WD,FT,2019,SAO,0,Not specified,Social Media,Female,828.0,0,0,0,188,479,0.0,3,1
UX,FT,2017,MAD,0,Not specified,google,Male,1425.0,0,0,0,201,327,0.0,1,1
WD,FT,2018,MAD,0,Not specified,Social Media,Male,1174.0,0,0,0,182,179,0.0,9,3
DA,FT,2020,LIS,0,Not specified,Referral,Female,689.0,1,0,1,75,366,0.31000000000000005,1,1
